date,price_usd,usd_to_eur,market_sentiment,year,month,day_of_week,is_weekend,price_change,price_change_pct,price_7d_avg,price_30d_avg
2012-03-17,1106.4315832024135,0.8401798050278909,negative,2012,3,5,1,1.160668858168492,0.10501215974338951,1108.8970631579284,1105.979984887192
2012-03-18,1104.0878400940962,0.8431326760443265,negative,2012,3,6,1,-2.3437431083173124,-0.21182901355126793,1107.602432842991,1106.1869814828674
2012-03-19,1110.4166207219637,0.8538496641604764,neutral,2012,3,0,0,6.328780627867445,0.5732135069369093,1107.5733745664759,1106.6156763376555
2012-03-20,1105.9935842108662,0.8579856667311059,neutral,2012,3,1,0,-4.423036511097507,-0.39832225387816944,1106.8366533762746,1106.7918246258148
2012-03-21,1105.1092259900595,0.8612093651240624,negative,2012,3,2,0,-0.8843582208066891,-0.0799605199733322,1106.2966490750332,1106.9072108064584
2012-03-22,1102.9605706986886,0.865696285869395,positive,2012,3,3,0,-2.1486552913709147,-0.19442922390281447,1105.7529056089047,1107.171865870508
2012-03-23,1110.2454601204572,0.8493255344144481,neutral,2012,3,4,0,7.284889421768639,0.6604850268721707,1106.4635550055064,1107.6143176067824
2012-03-24,1111.278234003015,0.8619361175517258,positive,2012,3,5,1,1.0327738825578763,0.093022121652786,1107.1559336913067,1107.9877641815947
2012-03-25,1116.4874567003583,0.8465769515655085,neutral,2012,3,6,1,5.209222697343193,0.46875953635650003,1108.9273074922014,1108.4398864383297
2012-03-26,1109.1096548351734,0.8590209131158827,neutral,2012,3,0,0,-7.3778018651848924,-0.66080472475607,1108.7405980798026,1108.4642851786332
2012-03-27,1110.4949061645198,0.8520748879785218,neutral,2012,3,1,0,1.3852513293463744,0.1248975990162382,1109.3836440731816,1108.394205270823
2012-03-28,1114.993060142637,0.8544567790708192,negative,2012,3,2,0,4.498153978117216,0.4050584971752036,1110.7956203806928,1108.395867149079
2012-03-29,1115.454480089014,0.8542350787402203,positive,2012,3,3,0,0.4614199463769637,0.041383212404744185,1112.5804645793107,1108.4229373107905
2012-03-30,1120.8318819643407,0.8339529499020218,negative,2012,3,4,0,5.377401875326768,0.48208169596464234,1114.0928105570085,1108.9044143572655
2012-03-31,1118.295439713839,0.8387587814113923,neutral,2012,3,5,1,-2.53644225050175,-0.22629997337838548,1115.0952685156974,1109.228073625535
2012-04-01,1125.3921769147669,0.8510254143981753,negative,2012,4,6,1,7.096737200927919,0.6346030707899519,1116.36737140347,1109.7520095193083
2012-04-02,1136.936667532863,0.8331272092035883,negative,2012,4,0,0,11.544490618096233,1.025819341462375,1120.3426589317116,1110.613831960819
2012-04-03,1135.1724747306648,0.8583121110319976,negative,2012,4,1,0,-1.7641928021982949,-0.15517071905390978,1123.868025869732,1111.6279727382266
2012-04-04,1132.9949621236608,0.8587155596628814,positive,2012,4,2,0,-2.1775126070040187,-0.1918221816927579,1126.4397261527356,1112.7480391854685
2012-04-05,1140.3118845092495,0.8532717055287778,negative,2012,4,3,0,7.3169223855886685,0.6458036116836707,1129.990783927055,1113.9348109033413
2012-04-06,1148.259745237903,0.8387886598724208,negative,2012,4,4,0,7.947860728653495,0.6969900811017116,1133.9090501089925,1115.391437171145
2012-04-07,1145.6954451021365,0.8638013893886851,negative,2012,4,5,1,-2.564300135766416,-0.22332056369659403,1137.823336593035,1116.6473366515281
2012-04-08,1143.6445110166574,0.8703721063971835,negative,2012,4,6,1,-2.0509340854791844,-0.17901215320763608,1140.4308128933048,1117.8284852663735
2012-04-09,1142.2855879723547,0.8514707682744597,negative,2012,4,0,0,-1.3589230443026281,-0.1188239029884075,1141.1949443846609,1118.9577104231596
2012-04-10,1135.6133354171834,0.8551053537845124,negative,2012,4,1,0,-6.672252555171326,-0.5841142202463678,1141.257924482735,1119.7064798604436
2012-04-11,1131.0700756847625,0.8520173865479604,negative,2012,4,2,0,-4.543259732420893,-0.40007100927111905,1140.9829407057496,1120.3881480946834
2012-04-12,1126.0993718510022,0.855303691889988,neutral,2012,4,3,0,-4.9707038337603535,-0.43946913110145536,1138.9525817545714,1120.8864394049742
2012-04-13,1122.3103840254814,0.848804412433736,negative,2012,4,4,0,-3.788987825520735,-0.33647011269464233,1135.2455301527968,1121.3338103358653
2012-04-14,1122.1869595885476,0.8496543576015619,negative,2012,4,5,1,-0.12342443693387395,-0.010997353200203897,1131.8871750794272,1121.8478164900973
2012-04-15,1123.40803325123,0.8590571760049737,positive,2012,4,6,1,1.2210736626825565,0.10881196330514431,1128.996249684366,1122.4523871203303
2012-04-16,1131.2105357153005,0.8734562416189644,neutral,2012,4,0,0,7.802502464070358,0.6945386033504919,1127.4140993619296,1123.278352204093
2012-04-17,1126.2687655116065,0.8359992876559826,negative,2012,4,1,0,-4.941770203693977,-0.436856804959751,1126.0791608039901,1124.0177163846768
2012-04-18,1131.2403775039895,0.8489618751559703,positive,2012,4,2,0,4.971611992383032,0.44142323259090954,1126.1034896353083,1124.7118416107444
2012-04-19,1130.220433282862,0.8381953951476792,negative,2012,4,3,0,-1.0199442211276164,-0.09016158204837588,1126.6922126970026,1125.5194032464776
2012-04-20,1130.0231147345999,0.8659202489857608,negative,2012,4,4,0,-0.19731854826204653,-0.017458412753068586,1127.7940313697336,1126.3498662046288
2012-04-21,1133.4472121954327,0.844122620306801,negative,2012,4,5,1,3.4240974608328543,0.30301127615757206,1129.402638885003,1127.3660875878536
2012-04-22,1127.8836020876213,0.835567992062142,negative,2012,4,6,1,-5.563610107811428,-0.4908574521997333,1130.0420058616303,1127.9540256534258
2012-04-23,1129.8456508185416,0.8563818699884858,negative,2012,4,0,0,1.9620487309202872,0.1739584410384909,1129.8470223049505,1128.5729395472767
2012-04-25,1133.2401681796475,0.8566359786856076,negative,2012,4,2,0,3.3945173611059545,0.3004408043387752,1130.8429369718135,1129.131363263253
2012-04-26,1134.7360113991867,0.8520479787728191,positive,2012,4,3,0,1.4958432195392106,0.13199701718498158,1131.342313242556,1129.98557514872
2012-04-27,1147.062512098741,0.85409140922776,negative,2012,4,4,0,12.326500699554344,1.0862879626385658,1133.748324501967,1131.2044953465274
2012-04-28,1143.9238121774845,0.8641484066282555,positive,2012,4,5,1,-3.1386999212566025,-0.27362936964210327,1135.7341384223794,1132.168853747689
2012-04-29,1141.3188274024756,0.8412580072998584,neutral,2012,4,6,1,-2.6049847750089157,-0.22772362523429956,1136.8586548805283,1133.0309986581378
2012-04-30,1138.2531247703516,0.8488815289591368,negative,2012,4,0,0,-3.06570263212393,-0.2686105370837688,1138.3400152637755,1133.6117067516716
2012-05-01,1135.5257391745504,0.8454730985149046,neutral,2012,5,1,0,-2.727385595801252,-0.2396115184266745,1139.1514564574911,1134.1860500670286
2012-05-02,1132.3888035380178,0.8383213469270828,neutral,2012,5,2,0,-3.1369356365325984,-0.27625403179437624,1139.0298329372583,1134.41927095447
2012-05-03,1138.3838861935556,0.846716247405832,neutral,2012,5,3,0,5.995082655537772,0.529419103827844,1139.5509579078823,1134.4675115764933
2012-05-04,1145.5364074335048,0.8610772109598245,negative,2012,5,4,0,7.1525212399492375,0.62830485626999,1139.3329429557057,1134.8129759999213
2012-05-05,1142.7326759647574,0.8556660214839272,neutral,2012,5,5,1,-2.803731468747401,-0.24475271589394776,1139.1627806396018,1135.137566461291
2012-05-06,1138.6208980992362,0.856443105001082,positive,2012,5,6,1,-4.111777865521162,-0.3598197506735179,1138.7773621677104,1135.081200247624
2012-05-07,1141.0279758811682,0.8514647561165332,negative,2012,5,0,0,2.407077781932003,0.2114029161023101,1139.1737694692558,1134.8401412690662
2012-05-08,1138.3168606597635,0.8552332378272859,neutral,2012,5,1,0,-2.711115221404725,-0.23760287028116167,1139.5725011100005,1134.5941884543204
2012-05-09,1141.531519748541,0.8419940965765189,negative,2012,5,2,0,3.21465908877758,0.2824045922428242,1140.8786034257896,1134.52375541205
2012-05-10,1142.5961348527976,0.8469049011407277,neutral,2012,5,3,0,1.064615104256518,0.09326199809980285,1141.4803532342528,1134.5341069747312
2012-05-11,1135.0674142778114,0.8519200423696868,positive,2012,5,4,0,-7.52872057498621,-0.6589135343045949,1139.9847827834394,1134.515909603419
2012-05-12,1142.8549402844617,0.8527751585888189,negative,2012,5,5,1,7.787526006650296,0.6860848887645155,1140.0022491148259,1134.9087384234087
2012-05-13,1151.8843286499393,0.8532018785492187,negative,2012,5,6,1,9.029388365477644,0.7900730046483506,1141.8970249077834,1135.7682369833735
2012-05-14,1148.8703851975174,0.8486166471798362,neutral,2012,5,0,0,-3.013943452421927,-0.26165330818889165,1143.0173690958331,1136.6535703557747
2012-05-15,1146.9818773978375,0.8462257659886967,positive,2012,5,1,0,-1.8885077996799282,-0.16437953523845694,1144.2552286298437,1137.4800676160844
2012-05-16,1148.461204351462,0.881577712830443,negative,2012,5,2,0,1.4793269536244225,0.1289756170324674,1145.245183573118,1138.3151733194254
2012-05-17,1150.1834883013971,0.859067872729324,neutral,2012,5,3,0,1.7222839499352176,0.14996448668962437,1146.3290912086325,1138.9476050722953
2012-05-18,1153.5262096647612,0.8541314747595262,positive,2012,5,4,0,3.342721363364035,0.2906250522080267,1148.9660619781966,1139.8561865440672
2012-05-19,1163.627232358593,0.847667915017936,positive,2012,5,5,1,10.101022693831737,0.8756647754685432,1151.933532274501,1140.935748372554
2012-05-20,1162.7924962211227,0.8454878117305612,positive,2012,5,6,1,-0.834736137470145,-0.0717356997376406,1153.4918419275273,1142.0214838038294
2012-05-21,1158.8510099984305,0.8486919940627304,positive,2012,5,0,0,-3.9414862226922196,-0.33896729085381994,1154.9176454705148,1142.982413645957
2012-05-22,1152.0044138583578,0.8529282884358668,negative,2012,5,1,0,-6.846596140072734,-0.5908090065936955,1155.6351506791605,1143.6009870347211
2012-05-23,1148.3997636586482,0.8311956445593691,negative,2012,5,2,0,-3.6046501997095675,-0.31290246429149793,1155.6263734373301,1144.2848590870888
2012-05-24,1148.2841287942792,0.8343061040462532,positive,2012,5,3,0,-0.11563486436898529,-0.010069217012076415,1155.3550363648847,1144.8994750196134
2012-05-25,1157.306918111868,0.8436311761106104,neutral,2012,5,4,0,9.022789317588831,0.7857627821663771,1155.8951375716142,1145.701700017354
2012-05-26,1154.7688616166872,0.8520713943677857,neutral,2012,5,5,1,-2.5380564951808537,-0.2193071220313536,1154.6296560370563,1146.3694616912705
2012-05-27,1155.9378013748817,0.8476072685284815,positive,2012,5,6,1,1.1689397581944831,0.1012271630322692,1153.6504139161648,1146.665304667142
2012-05-28,1155.905686894518,0.8647812122609948,positive,2012,5,0,0,-0.03211448036358888,-0.0027782187177693984,1153.2296534727486,1147.0647004910431
2012-05-29,1161.8976532617585,0.8351760321300423,neutral,2012,5,1,0,5.991966367240366,0.5183784832254457,1154.64297338752,1147.7506613530193
2012-05-30,1174.5823153911265,0.8424865453039663,positive,2012,5,2,0,12.684662129368007,1.0917194034912425,1158.3833379207313,1148.9616343737116
2012-05-31,1171.977971526525,0.865200917409911,positive,2012,5,3,0,-2.60434386460156,-0.22172510436054838,1161.7681725967664,1150.1767087854444
2012-06-01,1169.580774313934,0.8513111932467514,negative,2012,6,4,0,-2.3971972125909815,-0.20454285582420795,1163.521580625633,1151.4164411446413
2012-06-02,1174.8515786992791,0.8588484258280116,negative,2012,6,5,1,5.270804385345173,0.45065757757833946,1166.3905402088603,1152.632030894832
2012-06-03,1178.3110361474107,0.8705124694326946,positive,2012,6,6,1,3.459457448131616,0.29445910537582165,1169.5867166049359,1153.7245185186289
2012-06-05,1190.5642137027207,0.8490068566220796,negative,2012,6,1,0,12.253177555310003,1.039893303161521,1174.5379347203937,1155.3189031098946
2012-06-06,1188.8177532487855,0.8472757309906913,positive,2012,6,2,0,-1.7464604539352422,-0.14669183180835432,1178.3836632899688,1156.9921316148793
2012-06-07,1191.821027402247,0.8304540699551672,negative,2012,6,3,0,3.0032741534614615,0.2526269602934672,1180.8463364344145,1158.6852333322488
2012-06-08,1197.4145453051615,0.8468960319624402,negative,2012,6,4,0,5.593517902914527,0.46932532438250796,1184.4801326885056,1160.6551561537622
2012-06-09,1201.5669562111484,0.8588106218738066,neutral,2012,6,5,1,4.152410905986926,0.3467813984946,1189.0495872452504,1162.6563373691824
2012-06-10,1204.153326366685,0.8554058954181224,negative,2012,6,6,1,2.5863701555365424,0.21524977381968124,1193.2355511977369,1164.7082437529787
2012-06-11,1209.5366998146305,0.8561908316938801,neutral,2012,6,0,0,5.383373447945587,0.44706710765720636,1197.696360293054,1167.1905532708724
2012-06-12,1215.433177766859,0.846244910193605,neutral,2012,6,1,0,5.896477952228452,0.4874988872294761,1201.2490694450737,1169.609827853619
2012-06-13,1222.3939727220466,0.8434390276399436,negative,2012,6,2,0,6.960794955187566,0.5727007524985339,1206.0456722269682,1171.9601493226894
2012-06-14,1225.6875221599948,0.8626925567189861,positive,2012,6,3,0,3.293549437948286,0.26943436497925966,1210.8837429066464,1174.520720554772
2012-06-15,1224.9019317584107,0.8450268285364233,negative,2012,6,4,0,-0.7855904015841588,-0.06409385649939203,1214.8105123999678,1177.1180557001244
2012-06-16,1225.6855001905772,0.8529408203879321,neutral,2012,6,5,1,0.7835684321664758,0.06396989112766871,1218.2560186827434,1179.6921988947613
2012-06-17,1231.768045023119,0.8516333468067754,negative,2012,6,6,1,6.082544832541771,0.49625657084104713,1222.2009784908055,1182.4116841188188
2012-06-18,1227.7333666681827,0.8646171701625711,negative,2012,6,0,0,-4.034678354936204,-0.32755179607378837,1224.800502327027,1184.885256018933
2012-06-19,1229.6267332125474,0.8597141235767236,neutral,2012,6,1,0,1.8933665443646532,0.15421642807533775,1226.8281531049827,1187.0852393807315
2012-06-20,1227.7100391509105,0.8370474137933288,negative,2012,6,2,0,-1.9166940616369175,-0.1558760890493449,1227.587591166249,1189.2491574783912
2012-06-21,1227.9037632655845,0.8381244683322496,negative,2012,6,3,0,0.19372411467406891,0.01577930525094029,1227.9041970384758,1191.5509159206297
2012-06-22,1234.3460225786212,0.8557890981806913,neutral,2012,6,4,0,6.4422593130366295,0.5246550670961136,1229.2533528699346,1194.2956362113048
2012-06-23,1235.3515179187207,0.8493566235262083,positive,2012,6,5,1,1.0054953400995146,0.08145976263600474,1230.6342125453837,1197.194028019974
2012-06-24,1235.6337006595013,0.8454482821604623,neutral,2012,6,6,1,0.2821827407806268,0.02284230331914827,1231.186449064867,1200.1056804154812
2012-06-25,1228.8844199546018,0.8601562788399447,neutral,2012,6,0,0,-6.749280704899547,-0.5462201865566785,1231.3508852486411,1202.4915971435728
2012-06-26,1232.6656877847379,0.851874593820889,negative,2012,6,1,0,3.78126783013613,0.307699224494673,1231.7850216160969,1205.088158015841
2012-06-27,1235.9431086904433,0.8505245738688945,neutral,2012,6,2,0,3.2774209057054122,0.2658807605487423,1232.9611744074589,1207.7550015930262
2012-06-28,1246.8093823069705,0.8577982864075505,negative,2012,6,3,0,10.866273616527224,0.8791888186536978,1235.6619771276567,1210.7851247734413
2012-06-29,1245.3204911322055,0.8462489100505644,negative,2012,6,4,0,-1.4888911747650582,-0.11941610288576099,1237.2297583495972,1213.5658860357896
2012-06-30,1246.4662427705252,0.8656851898547255,negative,2012,6,5,1,1.1457516383197799,0.09200455998905621,1238.8175761855694,1215.9620169484363
2012-07-01,1247.763161189079,0.8421195237676699,neutral,2012,7,6,1,1.296918418553787,0.10404761669848828,1240.5503562612232,1218.4881899371878
2012-07-02,1255.7004275878965,0.8565692906634209,neutral,2012,7,0,0,7.937266398817428,0.6361196295660454,1244.3812144945512,1221.3588450463203
2012-07-03,1255.2739499259617,0.8643383283865984,negative,2012,7,1,0,-0.42647766193476855,-0.033963328558705985,1247.6109662290116,1224.0395907538764
2012-07-04,1256.7190575548134,0.836227045107279,positive,2012,7,2,0,1.4451076288517015,0.11512288842900897,1250.5789589239216,1226.6531914674563
2012-07-05,1259.8085401033961,0.8465666482414755,positive,2012,7,3,0,3.089482548582737,0.24583716861856786,1252.4359814662682,1228.961335680812
2012-07-06,1260.7915857191779,0.8614220739288555,neutral,2012,7,4,0,0.983045615781748,0.07803135035908682,1254.6461378358358,1231.3604634298251
2012-07-07,1258.6094176464253,0.8615724454773103,negative,2012,7,5,1,-2.1821680727525745,-0.1730792065452902,1256.3808771038216,1233.5867431046313
2012-07-08,1259.6298676109168,0.8482850439961176,negative,2012,7,6,1,1.0204499644914904,0.08107757261182069,1258.0761208783697,1235.6605871814897
2012-07-09,1265.0480263602155,0.8426532890632313,neutral,2012,7,0,0,5.418158749298755,0.43013895499119936,1259.4114921315581,1237.7766228531252
2012-07-10,1259.9654498631603,0.8595593582233076,positive,2012,7,1,0,-5.082576497055243,-0.40176944994561037,1260.0817064083005,1239.6370269696743
2012-07-11,1260.6802982338947,0.861835491025816,neutral,2012,7,2,0,0.714848370734444,0.056735553408393535,1260.6475979338836,1241.34181358365
2012-07-12,1257.2296941591987,0.838353366514876,neutral,2012,7,3,0,-3.4506040746960025,-0.2737096851223919,1260.2791913704273,1242.7350307967279
2012-07-13,1263.254927303823,0.8379608635103362,negative,2012,7,4,0,6.025233144624281,0.4792468053066212,1260.6310973110906,1244.0970626161206
2012-07-14,1255.688992779904,0.852252566819836,neutral,2012,7,5,1,-7.565934523918941,-0.5989238086778759,1260.2138937587304,1245.097111636784
2012-07-15,1252.9443835435463,0.8562936063342889,positive,2012,7,6,1,-2.7446092363577463,-0.2185739663355335,1259.258824606249,1246.0318600296218
2012-07-16,1254.8804429188688,0.8470093091476995,neutral,2012,7,0,0,1.9360593753224293,0.1545207752834843,1257.8063126860566,1247.0050247872316
